Time;%RH;°C
17.10.2020 0:44;105.3;0.32
17.10.2020 0:59;109.2;0.57
17.10.2020 1:14;107.8;0.32
17.10.2020 1:29;103.4;0.32
17.10.2020 1:44;100.4;0.32
17.10.2020 1:59;98.5;0.07
17.10.2020 2:14;98.9;0.07
17.10.2020 2:29;99.9;-0.19
17.10.2020 2:44;101.9;-0.19
17.10.2020 2:59;100.4;-0.19
17.10.2020 3:14;102.4;-0.19
17.10.2020 3:29;99.9;-0.44
17.10.2020 3:44;99.9;-0.69
17.10.2020 3:59;102.9;-0.44
17.10.2020 4:14;103.8;-0.69
17.10.2020 4:29;103.8;-0.69
17.10.2020 4:44;107.3;-0.44
17.10.2020 4:59;107.8;-0.69
17.10.2020 5:14;105.3;-0.44
17.10.2020 5:29;103.8;-0.69
17.10.2020 5:44;102.9;-0.94
17.10.2020 5:59;104.8;-0.69
17.10.2020 6:14;105.8;-0.94
17.10.2020 6:29;106.3;-0.94
17.10.2020 6:44;104.8;-0.94
17.10.2020 6:59;104.3;-0.94
17.10.2020 7:14;104.3;-0.94
17.10.2020 7:29;105.3;-0.94
17.10.2020 7:44;107.3;-0.69
17.10.2020 7:59;110.2;-0.69
17.10.2020 8:14;112.6;-0.44
17.10.2020 8:29;-13.0;-0.19
17.10.2020 8:44;-11.5;0.07
17.10.2020 8:59;-11.0;0.07
17.10.2020 9:14;-9.9;0.32
17.10.2020 9:29;-9.9;0.57
17.10.2020 9:44;-9.9;1.07
17.10.2020 9:59;-9.9;1.33
17.10.2020 10:14;-10.5;1.58
17.10.2020 10:29;-12.0;1.83
17.10.2020 10:44;-12.0;2.34
17.10.2020 10:59;-12.5;2.34
17.10.2020 11:14;-13.5;2.59
17.10.2020 11:29;109.7;3.35
17.10.2020 11:44;102.9;3.86
17.10.2020 11:59;103.4;4.11
17.10.2020 12:14;102.9;4.37
17.10.2020 12:29;98.5;4.63
17.10.2020 12:44;95.0;4.88
17.10.2020 12:59;95.0;5.14
17.10.2020 13:14;98.5;5.14
17.10.2020 13:29;96.5;5.65
17.10.2020 13:44;97.0;5.39
17.10.2020 13:59;98.5;5.39
17.10.2020 14:14;98.0;5.65
17.10.2020 14:29;99.4;5.65
17.10.2020 14:44;97.0;5.65
17.10.2020 14:59;90.6;5.91
17.10.2020 15:14;86.7;6.17
17.10.2020 15:29;88.6;5.91
17.10.2020 15:44;87.2;5.91
17.10.2020 15:59;86.2;5.91
17.10.2020 16:14;86.2;5.91
17.10.2020 16:29;85.7;6.43
17.10.2020 16:44;84.7;6.43
17.10.2020 16:59;87.2;6.43
17.10.2020 17:14;89.1;6.17
17.10.2020 17:29;89.6;6.17
17.10.2020 17:44;91.6;6.17
17.10.2020 17:59;96.0;5.91
17.10.2020 18:14;99.9;6.17
17.10.2020 18:29;102.4;6.17
17.10.2020 18:44;105.3;5.91
17.10.2020 18:59;106.8;5.91
17.10.2020 19:14;107.8;6.17
17.10.2020 19:29;105.3;5.91
17.10.2020 19:44;105.3;5.91
17.10.2020 19:59;109.2;5.91
17.10.2020 20:14;111.7;5.91
17.10.2020 20:29;112.6;5.91
17.10.2020 20:44;-14.0;5.91
17.10.2020 20:59;-14.0;5.91
17.10.2020 21:14;112.6;5.91
17.10.2020 21:29;111.7;5.91
17.10.2020 21:44;112.6;5.91
17.10.2020 21:59;-14.0;5.39
17.10.2020 22:14;-12.0;5.65
17.10.2020 22:29;-11.0;5.39
17.10.2020 22:44;-9.9;5.65
17.10.2020 22:59;-8.9;5.91
17.10.2020 23:14;-7.9;5.65
17.10.2020 23:29;-7.4;5.65
17.10.2020 23:44;-5.9;5.39
17.10.2020 23:59;-4.9;5.65
18.10.2020 0:14;-4.9;5.65
18.10.2020 0:29;-4.4;6.17
18.10.2020 0:44;-3.8;5.65
18.10.2020 0:59;-3.3;5.91
18.10.2020 1:14;-3.3;6.17
18.10.2020 1:29;-3.3;6.17
18.10.2020 1:44;-3.8;6.17
18.10.2020 1:59;-4.4;6.17
18.10.2020 2:14;-4.9;5.91
18.10.2020 2:29;-4.9;6.43
18.10.2020 2:44;-4.9;6.43
18.10.2020 2:59;-4.9;6.17
18.10.2020 3:14;-4.4;6.43
18.10.2020 3:29;-3.3;6.17
18.10.2020 3:44;-3.3;6.43
18.10.2020 3:59;-2.8;6.17
18.10.2020 4:14;-2.8;6.17
18.10.2020 4:29;-2.8;6.17
18.10.2020 4:44;-2.8;6.43
18.10.2020 4:59;-2.8;6.43
18.10.2020 5:14;-2.8;6.17
18.10.2020 5:29;-2.8;6.17
18.10.2020 5:44;-2.8;6.17
18.10.2020 5:59;-2.8;6.17
18.10.2020 6:14;-3.3;6.17
18.10.2020 6:29;-3.3;6.17
18.10.2020 6:44;-3.3;6.17
18.10.2020 6:59;-3.3;6.17
18.10.2020 7:14;-2.8;6.17
18.10.2020 7:29;-2.8;6.17
18.10.2020 7:44;-2.8;5.91
18.10.2020 7:59;-2.8;5.91
18.10.2020 8:14;-2.3;6.17
18.10.2020 8:29;-2.3;6.17
18.10.2020 8:44;-2.3;6.17
18.10.2020 8:59;113.1;4.88
18.10.2020 9:14;109.7;4.88
18.10.2020 9:29;108.7;4.37
18.10.2020 9:44;108.7;4.11
18.10.2020 9:59;108.7;3.35
18.10.2020 10:14;109.2;3.35
18.10.2020 10:29;109.7;3.35
18.10.2020 10:44;110.7;3.10
18.10.2020 10:59;112.1;3.10
18.10.2020 11:14;112.6;3.35
18.10.2020 11:29;111.2;3.35
18.10.2020 11:44;113.1;3.10
18.10.2020 11:59;-12.0;3.35
18.10.2020 12:14;-12.0;3.61
18.10.2020 12:29;-12.5;3.35
18.10.2020 12:44;-12.5;3.35
18.10.2020 12:59;-13.5;3.86
18.10.2020 13:14;-12.5;3.86
18.10.2020 13:29;-12.5;3.86
18.10.2020 13:44;-13.0;3.86
18.10.2020 13:59;-12.0;4.11
18.10.2020 14:14;112.6;3.86
18.10.2020 14:29;107.8;4.37
18.10.2020 14:44;107.8;4.37
18.10.2020 14:59;105.3;4.11
18.10.2020 15:14;103.8;4.37
18.10.2020 15:29;105.8;4.37
18.10.2020 15:44;107.8;4.37
18.10.2020 15:59;105.3;4.37
18.10.2020 16:14;106.8;4.37
18.10.2020 16:29;106.8;4.11
18.10.2020 16:44;106.8;4.11
18.10.2020 16:59;107.8;4.11
18.10.2020 17:14;107.3;3.86
18.10.2020 17:29;105.3;3.61
18.10.2020 17:44;106.3;3.61
18.10.2020 17:59;106.3;3.35
18.10.2020 18:14;105.3;3.10
18.10.2020 18:29;104.8;3.10
18.10.2020 18:44;109.2;3.10
18.10.2020 18:59;110.7;3.10
18.10.2020 19:14;109.2;3.10
18.10.2020 19:29;109.7;2.84
18.10.2020 19:44;109.2;2.59
18.10.2020 19:59;105.8;2.34
18.10.2020 20:14;105.8;2.34
18.10.2020 20:29;102.4;2.08
18.10.2020 20:44;99.4;2.08
18.10.2020 20:59;98.5;1.83
18.10.2020 21:14;98.5;1.83
18.10.2020 21:29;98.9;1.58
18.10.2020 21:44;99.9;1.33
18.10.2020 21:59;103.8;1.07
18.10.2020 22:14;104.8;1.07
18.10.2020 22:29;101.4;0.82
18.10.2020 22:44;104.3;1.07
18.10.2020 22:59;104.3;0.82
18.10.2020 23:14;104.3;0.57
18.10.2020 23:29;106.3;0.57
18.10.2020 23:44;105.8;0.32
18.10.2020 23:59;108.2;0.32
19.10.2020 0:14;111.2;0.32
19.10.2020 0:29;112.6;0.57
19.10.2020 0:44;-13.0;0.57
19.10.2020 0:59;-12.5;0.32
19.10.2020 1:14;-12.5;0.57
19.10.2020 1:29;-13.0;0.57
19.10.2020 1:44;-13.5;0.32
19.10.2020 1:59;-13.5;0.32
19.10.2020 2:14;-13.5;0.32
19.10.2020 2:29;-14.0;0.57
19.10.2020 2:44;113.1;0.57
19.10.2020 2:59;-14.0;0.57
19.10.2020 3:14;-13.5;0.32
19.10.2020 3:29;112.1;0.32
19.10.2020 3:44;111.2;0.32
19.10.2020 3:59;109.7;0.32
19.10.2020 4:14;108.7;0.07
19.10.2020 4:29;110.2;0.07
19.10.2020 4:44;111.2;0.07
19.10.2020 4:59;112.1;0.07
19.10.2020 5:14;113.1;-0.19
19.10.2020 5:29;-14.0;0.07
19.10.2020 5:44;-14.0;0.32
19.10.2020 5:59;-14.0;0.07
19.10.2020 6:14;-14.0;0.32
19.10.2020 6:29;113.1;0.07
19.10.2020 6:44;111.7;0.07
19.10.2020 6:59;110.2;-0.19
19.10.2020 7:14;106.8;0.07
19.10.2020 7:29;105.3;-0.44
19.10.2020 7:44;105.8;-0.69
19.10.2020 7:59;106.8;-0.69
19.10.2020 8:14;106.8;-0.69
19.10.2020 8:29;106.8;-0.44
19.10.2020 8:44;105.8;-0.44
19.10.2020 8:59;105.3;-0.19
19.10.2020 9:14;105.8;0.32
19.10.2020 9:29;106.8;0.07
19.10.2020 9:44;107.3;0.07
19.10.2020 9:59;108.7;0.32
19.10.2020 10:14;109.7;0.32
19.10.2020 10:29;110.7;0.82
19.10.2020 10:44;111.2;1.07
19.10.2020 10:59;110.7;1.07
19.10.2020 11:14;110.7;1.07
19.10.2020 11:29;110.7;1.33
19.10.2020 11:44;110.2;1.58
19.10.2020 11:59;108.7;1.58
19.10.2020 12:14;104.8;1.58
19.10.2020 12:29;100.4;1.58
19.10.2020 12:44;96.0;1.58
19.10.2020 12:59;96.0;1.58
19.10.2020 13:14;93.6;1.83
19.10.2020 13:29;92.1;2.08
19.10.2020 13:44;96.0;2.08
19.10.2020 13:59;97.5;2.08
19.10.2020 14:14;98.5;1.83
19.10.2020 14:29;98.9;2.34
19.10.2020 14:44;100.4;2.34
19.10.2020 14:59;100.4;2.59
19.10.2020 15:14;100.9;2.34
19.10.2020 15:29;102.9;2.59
19.10.2020 15:44;102.9;2.34
19.10.2020 15:59;103.4;2.84
19.10.2020 16:14;102.9;2.59
19.10.2020 16:29;103.8;2.34
19.10.2020 16:44;111.2;2.08
19.10.2020 16:59;112.1;2.08
19.10.2020 17:14;112.1;2.08
19.10.2020 17:29;112.6;1.83
19.10.2020 17:44;-14.0;1.58
19.10.2020 17:59;113.1;1.33
19.10.2020 18:14;-13.0;1.58
19.10.2020 18:29;-13.0;1.33
19.10.2020 18:44;-13.0;1.83
19.10.2020 18:59;-13.0;1.33
19.10.2020 19:14;113.1;1.58
19.10.2020 19:29;113.1;1.33
19.10.2020 19:44;112.6;1.33
19.10.2020 19:59;112.1;1.33
19.10.2020 20:14;-13.5;1.33
19.10.2020 20:29;-12.0;1.07
19.10.2020 20:44;-12.0;1.07
19.10.2020 20:59;-10.5;1.07
19.10.2020 21:14;-12.0;0.82
19.10.2020 21:29;-12.0;1.07
19.10.2020 21:44;-12.0;0.82
19.10.2020 21:59;-9.9;1.07
19.10.2020 22:14;-9.4;1.07
19.10.2020 22:29;-8.4;1.07
19.10.2020 22:44;-8.9;1.33
19.10.2020 22:59;-8.9;0.82
19.10.2020 23:14;-7.9;1.07
19.10.2020 23:29;-6.9;1.07
19.10.2020 23:44;-7.4;0.82
19.10.2020 23:59;-6.9;0.82
20.10.2020 0:14;-7.4;0.57
20.10.2020 0:29;-6.9;0.57
20.10.2020 0:44;-6.9;0.82
20.10.2020 0:59;-5.9;0.57
20.10.2020 1:14;-5.9;0.82
20.10.2020 1:29;-4.9;0.57
20.10.2020 1:44;-5.4;1.07
20.10.2020 1:59;-5.9;0.82
20.10.2020 2:14;-5.9;0.82
20.10.2020 2:29;-7.4;0.82
20.10.2020 2:44;-9.4;1.33
20.10.2020 2:59;-9.4;1.07
20.10.2020 3:14;113.1;1.33
20.10.2020 3:29;112.1;1.33
20.10.2020 3:44;107.8;1.58
20.10.2020 3:59;107.8;1.33
20.10.2020 4:14;100.9;1.58
20.10.2020 4:29;100.9;1.58
20.10.2020 4:44;98.5;1.33
20.10.2020 4:59;99.4;1.33
20.10.2020 5:14;100.4;1.33
20.10.2020 5:29;100.9;1.33
20.10.2020 5:44;99.9;1.33
20.10.2020 5:59;98.0;1.33
20.10.2020 6:14;95.0;1.33
20.10.2020 6:29;94.5;1.33
20.10.2020 6:44;98.0;1.33
20.10.2020 6:59;98.9;1.07
20.10.2020 7:14;97.5;1.07
20.10.2020 7:29;96.5;1.33
20.10.2020 7:44;95.5;1.07
20.10.2020 7:59;94.5;1.07
20.10.2020 8:14;88.6;1.33
20.10.2020 8:29;88.6;1.33
20.10.2020 8:44;87.7;1.33
20.10.2020 8:59;92.1;1.33
20.10.2020 9:14;85.7;1.33
20.10.2020 9:29;95.5;1.07
20.10.2020 9:44;93.6;1.33
20.10.2020 9:59;93.6;1.33
20.10.2020 10:14;95.5;1.58
20.10.2020 10:29;94.0;1.33
20.10.2020 10:44;89.6;1.58
20.10.2020 10:59;91.6;1.33
20.10.2020 11:14;93.1;1.58
20.10.2020 11:29;88.2;1.33
20.10.2020 11:44;83.7;1.33
20.10.2020 11:59;83.2;1.58
20.10.2020 12:14;83.7;1.83
20.10.2020 12:29;82.7;1.83
20.10.2020 12:44;84.7;1.83
20.10.2020 12:59;86.2;2.08
20.10.2020 13:14;86.2;2.08
20.10.2020 13:29;81.7;2.08
20.10.2020 13:44;81.7;2.59
20.10.2020 13:59;79.3;2.08
20.10.2020 14:14;77.3;2.08
20.10.2020 14:29;76.8;2.34
20.10.2020 14:44;76.8;2.08
20.10.2020 14:59;79.3;1.83
20.10.2020 15:14;81.3;1.83
20.10.2020 15:29;82.2;1.83
20.10.2020 15:44;81.7;1.58
20.10.2020 15:59;81.3;1.58
20.10.2020 16:14;81.3;1.83
20.10.2020 16:29;83.2;1.58
20.10.2020 16:44;84.2;1.58
20.10.2020 16:59;84.2;1.58
20.10.2020 17:14;85.2;1.33
20.10.2020 17:29;84.7;1.58
20.10.2020 17:44;83.7;1.58
20.10.2020 17:59;83.2;1.58
20.10.2020 18:14;85.2;1.33
20.10.2020 18:29;87.2;1.33
20.10.2020 18:44;87.7;1.33
20.10.2020 18:59;88.2;1.33
20.10.2020 19:14;88.6;0.82
20.10.2020 19:29;90.1;1.07
20.10.2020 19:44;90.1;0.82
20.10.2020 19:59;89.6;0.82
20.10.2020 20:14;91.1;0.57
20.10.2020 20:29;91.1;0.82
20.10.2020 20:44;90.6;0.57
20.10.2020 20:59;89.1;0.32
20.10.2020 21:14;89.1;0.32
20.10.2020 21:29;89.1;0.07
20.10.2020 21:44;91.6;0.07
20.10.2020 21:59;93.1;-0.19
20.10.2020 22:14;93.1;0.07
20.10.2020 22:29;93.1;-0.19
20.10.2020 22:44;92.1;-0.44
20.10.2020 22:59;94.0;-0.44
20.10.2020 23:14;94.0;-0.69
20.10.2020 23:29;94.5;-0.69
20.10.2020 23:44;93.1;-1.19
20.10.2020 23:59;93.6;-1.19
21.10.2020 0:14;93.6;-1.19
21.10.2020 0:29;93.6;-1.19
21.10.2020 0:44;94.0;-1.44
21.10.2020 0:59;95.5;-1.70
21.10.2020 1:14;96.0;-1.70
21.10.2020 1:29;97.0;-1.95
21.10.2020 1:44;97.0;-1.95
21.10.2020 1:59;97.0;-1.70
21.10.2020 2:14;97.0;-1.95
21.10.2020 2:29;96.0;-1.95
21.10.2020 2:44;97.0;-1.95
21.10.2020 2:59;98.0;-1.70
21.10.2020 3:14;98.9;-1.70
21.10.2020 3:29;100.4;-1.70
21.10.2020 3:44;98.9;-1.70
21.10.2020 3:59;99.9;-1.95
21.10.2020 4:14;99.9;-1.70
21.10.2020 4:29;100.4;-1.70
21.10.2020 4:44;101.4;-1.70
21.10.2020 4:59;102.9;-1.95
21.10.2020 5:14;103.8;-1.95
21.10.2020 5:29;105.8;-1.70
21.10.2020 5:44;106.3;-1.95
21.10.2020 5:59;108.2;-1.70
21.10.2020 6:14;109.7;-1.70
21.10.2020 6:29;111.2;-1.70
21.10.2020 6:44;112.6;-1.44
21.10.2020 6:59;112.6;-1.44
21.10.2020 7:14;112.1;-1.44
21.10.2020 7:29;111.7;-1.19
21.10.2020 7:44;110.2;-1.19
21.10.2020 7:59;109.2;-1.19
21.10.2020 8:14;107.3;-1.19
21.10.2020 8:29;106.8;-0.94
21.10.2020 8:44;106.8;-0.94
21.10.2020 8:59;107.8;-0.69
21.10.2020 9:14;109.2;-0.44
21.10.2020 9:29;109.7;-0.69
21.10.2020 9:44;110.7;-0.44
21.10.2020 9:59;112.1;-0.44
21.10.2020 10:14;112.6;0.07
21.10.2020 10:29;-14.0;0.07
21.10.2020 10:44;-12.5;0.32
21.10.2020 10:59;-13.5;0.32
21.10.2020 11:14;-12.5;0.82
21.10.2020 11:29;-12.0;0.82
21.10.2020 11:44;-11.0;1.07
21.10.2020 11:59;-9.4;1.07
21.10.2020 12:14;-8.9;1.58
21.10.2020 12:29;-9.4;1.58
21.10.2020 12:44;-9.9;1.58
21.10.2020 12:59;-11.0;1.58
21.10.2020 13:14;-12.5;2.08
21.10.2020 13:29;113.1;1.83
21.10.2020 13:44;112.1;2.34
21.10.2020 13:59;110.7;2.08
21.10.2020 14:14;110.7;2.34
21.10.2020 14:29;109.7;2.34
21.10.2020 14:44;109.7;2.59
21.10.2020 14:59;109.2;2.34
21.10.2020 15:14;108.2;2.34
21.10.2020 15:29;108.2;2.34
21.10.2020 15:44;107.3;2.34
21.10.2020 15:59;107.8;2.59
21.10.2020 16:14;107.8;2.59
21.10.2020 16:29;107.3;2.59
21.10.2020 16:44;106.3;2.34
21.10.2020 16:59;106.3;2.34
21.10.2020 17:14;106.8;2.34
21.10.2020 17:29;107.8;2.59
21.10.2020 17:44;108.7;2.59
21.10.2020 17:59;108.7;2.34
21.10.2020 18:14;109.2;2.34
21.10.2020 18:29;109.7;2.08
21.10.2020 18:44;109.7;2.34
21.10.2020 18:59;110.2;2.34
21.10.2020 19:14;110.7;2.08
21.10.2020 19:29;111.2;2.08
21.10.2020 19:44;112.6;2.34
21.10.2020 19:59;113.1;2.34
21.10.2020 20:14;-13.5;2.08
21.10.2020 20:29;-12.0;2.08
21.10.2020 20:44;-9.9;2.34
21.10.2020 20:59;-9.4;2.34
21.10.2020 21:14;-7.4;2.08
21.10.2020 21:29;-6.9;2.34
21.10.2020 21:44;-5.4;2.08
21.10.2020 21:59;-4.9;2.08
21.10.2020 22:14;-4.4;2.34
21.10.2020 22:29;-2.8;2.34
21.10.2020 22:44;-2.3;2.59
21.10.2020 22:59;-2.3;2.34
21.10.2020 23:14;-1.8;2.84
21.10.2020 23:29;-1.8;2.84
21.10.2020 23:44;-1.3;2.59
21.10.2020 23:59;-0.8;3.10
22.10.2020 0:14;-0.8;3.10
22.10.2020 0:29;-0.3;2.84
22.10.2020 0:44;-0.3;2.84
22.10.2020 0:59;-0.3;2.84
22.10.2020 1:14;0.2;3.10
22.10.2020 1:29;0.2;3.35
22.10.2020 1:44;0.2;3.35
22.10.2020 1:59;0.2;3.35
22.10.2020 2:14;-0.3;3.35
22.10.2020 2:29;-0.3;3.35
22.10.2020 2:44;0.2;3.35
22.10.2020 2:59;0.2;3.61
22.10.2020 3:14;0.2;3.61
22.10.2020 3:29;0.2;3.86
22.10.2020 3:44;0.2;3.86
22.10.2020 3:59;0.2;4.11
22.10.2020 4:14;0.2;4.11
22.10.2020 4:29;0.2;4.11
22.10.2020 4:44;0.2;4.11
22.10.2020 4:59;0.2;4.11
22.10.2020 5:14;0.2;4.11
22.10.2020 5:29;0.2;4.37
22.10.2020 5:44;0.2;4.37
22.10.2020 5:59;0.2;4.37
22.10.2020 6:14;0.7;4.37
22.10.2020 6:29;0.7;4.37
22.10.2020 6:44;0.7;4.37
22.10.2020 6:59;0.7;4.37
22.10.2020 7:14;0.7;4.37
22.10.2020 7:29;0.7;4.37
22.10.2020 7:44;0.7;4.37
22.10.2020 7:59;0.7;4.37
22.10.2020 8:14;0.7;4.63
22.10.2020 8:29;0.7;4.63
22.10.2020 8:44;0.7;4.63
22.10.2020 8:59;0.7;4.88
22.10.2020 9:14;0.7;4.88
22.10.2020 9:29;0.7;4.88
22.10.2020 9:44;0.7;4.88
22.10.2020 9:59;0.7;4.88
22.10.2020 10:14;0.7;4.88
22.10.2020 10:29;0.7;4.88
22.10.2020 10:44;0.7;4.88
22.10.2020 10:59;0.7;5.39
22.10.2020 11:14;0.7;5.39
22.10.2020 11:29;0.7;5.39
22.10.2020 11:44;0.7;5.39
22.10.2020 11:59;0.7;5.65
22.10.2020 12:14;0.2;5.91
22.10.2020 12:29;0.2;5.91
22.10.2020 12:44;0.2;5.91
22.10.2020 12:59;0.2;5.91
22.10.2020 13:14;0.2;5.91
22.10.2020 13:29;0.2;5.65
22.10.2020 13:44;-0.3;5.65
22.10.2020 13:59;-0.3;5.91
22.10.2020 14:14;-0.3;5.91
22.10.2020 14:29;0.2;5.91
22.10.2020 14:44;0.2;6.17
22.10.2020 14:59;0.2;6.17
22.10.2020 15:14;-0.3;6.17
22.10.2020 15:29;0.2;6.17
22.10.2020 15:44;0.2;5.91
22.10.2020 15:59;0.2;6.17
22.10.2020 16:14;0.2;5.91
22.10.2020 16:29;0.2;5.91
22.10.2020 16:44;-0.3;5.91
22.10.2020 16:59;0.2;6.17
22.10.2020 17:14;0.2;6.43
22.10.2020 17:29;-0.3;6.17
22.10.2020 17:44;-0.8;6.17
22.10.2020 17:59;-0.8;6.17
22.10.2020 18:14;-1.3;5.91
22.10.2020 18:29;-1.8;5.91
22.10.2020 18:44;-1.8;6.17
22.10.2020 18:59;-1.8;5.91
22.10.2020 19:14;-1.3;5.91
22.10.2020 19:29;-1.3;6.17
22.10.2020 19:44;-0.8;6.43
22.10.2020 19:59;-0.8;6.43
22.10.2020 20:14;-0.8;6.17
22.10.2020 20:29;-0.3;5.91
22.10.2020 20:44;-0.3;5.91
22.10.2020 20:59;-0.3;5.91
22.10.2020 21:14;-0.3;6.17
22.10.2020 21:29;0.2;6.17
22.10.2020 21:44;0.2;6.17
22.10.2020 21:59;-0.3;6.17
22.10.2020 22:14;-0.3;6.43
22.10.2020 22:29;0.2;6.43
22.10.2020 22:44;0.2;6.43
22.10.2020 22:59;0.2;6.43
22.10.2020 23:14;0.2;6.43
22.10.2020 23:29;0.2;6.43
22.10.2020 23:44;0.2;6.43
22.10.2020 23:59;0.2;6.43
23.10.2020 0:14;0.2;6.43
23.10.2020 0:29;0.2;6.43
23.10.2020 0:44;0.2;6.43
23.10.2020 0:59;0.2;6.43
23.10.2020 1:14;0.2;6.43
23.10.2020 1:29;0.2;6.43
23.10.2020 1:44;0.2;6.43
23.10.2020 1:59;0.2;6.43
23.10.2020 2:14;-0.3;6.43
23.10.2020 2:29;-0.3;6.43
23.10.2020 2:44;-0.3;6.17
23.10.2020 2:59;0.2;6.17
23.10.2020 3:14;0.2;6.69
23.10.2020 3:29;0.2;6.69
23.10.2020 3:44;0.2;6.69
23.10.2020 3:59;0.2;6.69
23.10.2020 4:14;0.2;6.69
23.10.2020 4:29;0.2;6.95
23.10.2020 4:44;0.2;6.95
23.10.2020 4:59;0.2;6.95
23.10.2020 5:14;0.2;6.95
23.10.2020 5:29;0.2;7.21
23.10.2020 5:44;0.2;7.21
23.10.2020 5:59;0.2;7.21
23.10.2020 6:14;0.2;7.21
23.10.2020 6:29;0.2;7.21
23.10.2020 6:44;0.2;7.21
23.10.2020 6:59;0.2;7.21
23.10.2020 7:14;0.2;7.21
23.10.2020 7:29;0.2;7.21
23.10.2020 7:44;0.2;7.21
23.10.2020 7:59;0.2;7.47
23.10.2020 8:14;0.2;7.47
23.10.2020 8:29;0.2;7.47
23.10.2020 8:44;0.2;7.47
23.10.2020 8:59;0.2;7.47
23.10.2020 9:14;0.2;7.47
23.10.2020 9:29;0.2;7.73
23.10.2020 9:44;0.2;7.73
23.10.2020 9:59;0.7;7.73
23.10.2020 10:14;0.7;7.99
23.10.2020 10:29;0.7;7.99
23.10.2020 10:44;0.7;7.99
23.10.2020 10:59;0.7;8.25
23.10.2020 11:14;0.7;8.78
23.10.2020 11:29;0.7;8.78
23.10.2020 11:44;0.7;8.78
23.10.2020 11:59;0.7;9.31
23.10.2020 12:14;0.7;9.31
23.10.2020 12:29;0.7;9.58
23.10.2020 12:44;0.2;9.84
23.10.2020 12:59;-0.3;9.58
23.10.2020 13:14;-0.3;9.58
23.10.2020 13:29;-2.8;9.58
23.10.2020 13:44;-4.4;9.84
23.10.2020 13:59;-6.9;9.84
23.10.2020 14:14;-7.9;9.58
23.10.2020 14:29;-5.4;9.58
23.10.2020 14:44;-8.4;9.05
23.10.2020 14:59;111.7;8.52
23.10.2020 15:14;113.1;7.73
23.10.2020 15:29;113.1;7.21
23.10.2020 15:44;112.1;6.43
23.10.2020 15:59;107.8;6.43
23.10.2020 16:14;108.7;5.39
23.10.2020 16:29;111.7;5.65
23.10.2020 16:44;108.7;5.39
23.10.2020 16:59;109.7;4.88
23.10.2020 17:14;105.3;4.63
23.10.2020 17:29;98.0;4.37
23.10.2020 17:44;97.0;3.86
23.10.2020 17:59;98.5;3.86
23.10.2020 18:14;102.9;3.86
23.10.2020 18:29;100.9;3.86
23.10.2020 18:44;100.4;3.61
23.10.2020 18:59;101.9;3.61
23.10.2020 19:14;99.4;3.35
23.10.2020 19:29;98.9;3.61
23.10.2020 19:44;95.5;3.61
23.10.2020 19:59;92.1;3.35
23.10.2020 20:14;91.1;2.84
23.10.2020 20:29;93.6;2.59
23.10.2020 20:44;93.6;2.34
23.10.2020 20:59;93.1;2.08
23.10.2020 21:14;94.5;2.08
23.10.2020 21:29;91.6;2.08
23.10.2020 21:44;89.6;1.83
23.10.2020 21:59;89.1;1.83
23.10.2020 22:14;88.6;1.58
23.10.2020 22:29;91.1;1.58
23.10.2020 22:44;92.6;1.33
23.10.2020 22:59;93.1;1.07
23.10.2020 23:14;95.5;1.07
23.10.2020 23:29;93.6;1.07
23.10.2020 23:44;93.1;0.82
23.10.2020 23:59;93.6;0.82
24.10.2020 0:14;95.0;0.82
24.10.2020 0:29;97.0;0.57
24.10.2020 0:44;98.0;0.57
24.10.2020 0:59;98.5;0.32
24.10.2020 1:14;99.4;0.57
24.10.2020 1:29;99.9;0.32
24.10.2020 1:44;102.4;0.32
24.10.2020 1:59;103.4;0.07
24.10.2020 2:14;104.8;0.32
24.10.2020 2:29;106.3;-0.19
24.10.2020 2:44;107.8;-0.19
24.10.2020 2:59;109.2;0.07
24.10.2020 3:14;111.2;0.07
24.10.2020 3:29;111.2;0.07
24.10.2020 3:44;110.2;-0.19
24.10.2020 3:59;109.2;-0.19
24.10.2020 4:14;109.2;-0.19
24.10.2020 4:29;110.7;-0.44
24.10.2020 4:44;-14.0;-0.44
24.10.2020 4:59;-14.0;-0.44
24.10.2020 5:14;-12.0;-0.44
24.10.2020 5:29;-9.9;-0.44
24.10.2020 5:44;-9.4;-0.69
24.10.2020 5:59;-9.9;-0.69
24.10.2020 6:14;-9.4;-0.44
24.10.2020 6:29;-8.9;-0.19
24.10.2020 6:44;-8.4;-0.44
24.10.2020 6:59;-7.9;-0.19
24.10.2020 7:14;-9.4;-0.44
24.10.2020 7:29;-12.0;-0.44
24.10.2020 7:44;-12.5;-0.44
24.10.2020 7:59;-12.5;-0.44
24.10.2020 8:14;-11.0;-0.44
24.10.2020 8:29;-9.4;-0.19
24.10.2020 8:44;-9.4;-0.19
24.10.2020 8:59;-8.9;0.07
24.10.2020 9:14;-9.4;0.07
24.10.2020 9:29;-10.5;0.07
24.10.2020 9:44;-11.0;0.07
24.10.2020 9:59;-11.0;0.32
24.10.2020 10:14;-10.5;0.57
24.10.2020 10:29;-9.9;0.32
24.10.2020 10:44;110.2;1.83
24.10.2020 10:59;91.1;3.61
24.10.2020 11:14;86.2;4.11
24.10.2020 11:29;84.7;4.37
24.10.2020 11:44;84.2;4.88
24.10.2020 11:59;83.7;4.63
24.10.2020 12:14;86.2;4.11
